PlantID,AncestorId,Symbol,ScientificName,CommonName,RankId,Rank
18369,16860,Commelinidae,Commelinidae,,70,Subclass
18369,17114,Cyperales,Cyperales,,80,Order
18369,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18369,17222,CAREX,Carex L.,sedge,140,Genus
18369,18369,CADE9,Carex deweyana Schwein.,Dewey sedge,180,Species
18365,7168,Plantae,Plantae,Plants,10,Kingdom
18365,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18365,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18365,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18365,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18365,16860,Commelinidae,Commelinidae,,70,Subclass
18365,17114,Cyperales,Cyperales,,80,Order
18365,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18365,17222,CAREX,Carex L.,sedge,140,Genus
18365,18365,CADE6,Carex decomposita Muhl.,cypressknee sedge,180,Species
18354,7168,Plantae,Plantae,Plants,10,Kingdom
18354,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18354,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18354,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18354,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18354,16860,Commelinidae,Commelinidae,,70,Subclass
18354,17114,Cyperales,Cyperales,,80,Order
18354,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18354,17222,CAREX,Carex L.,sedge,140,Genus
18354,18354,CADE5,Carex debilis Michx.,white edge sedge,180,Species
18381,7168,Plantae,Plantae,Plants,10,Kingdom
18381,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18381,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18381,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18381,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18381,16860,Commelinidae,Commelinidae,,70,Subclass
18381,17114,Cyperales,Cyperales,,80,Order
18381,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18381,17222,CAREX,Carex L.,sedge,140,Genus
18381,18381,CADI4,Carex diandra Schrank,lesser panicled sedge,180,Species
18389,7168,Plantae,Plantae,Plants,10,Kingdom
18389,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18389,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18389,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18389,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18389,16860,Commelinidae,Commelinidae,,70,Subclass
18389,17114,Cyperales,Cyperales,,80,Order
18389,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18389,17222,CAREX,Carex L.,sedge,140,Genus
18389,18389,CADI6,Carex disperma Dewey,softleaf sedge,180,Species
18401,7168,Plantae,Plantae,Plants,10,Kingdom
18401,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18401,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18401,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18401,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18401,16860,Commelinidae,Commelinidae,,70,Subclass
18401,17114,Cyperales,Cyperales,,80,Order
18401,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18401,17222,CAREX,Carex L.,sedge,140,Genus
18401,18401,CAEC,Carex echinata Murray,star sedge,180,Species
18467,7168,Plantae,Plantae,Plants,10,Kingdom
18467,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18467,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18467,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18467,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18467,16860,Commelinidae,Commelinidae,,70,Subclass
18467,17114,Cyperales,Cyperales,,80,Order
18467,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18467,17222,CAREX,Carex L.,sedge,140,Genus
18467,18467,CAFR3,Carex frankii Kunth,Frank's sedge,180,Species
18494,7168,Plantae,Plantae,Plants,10,Kingdom
18494,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18494,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18494,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18494,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18494,16860,Commelinidae,Commelinidae,,70,Subclass
18494,17114,Cyperales,Cyperales,,80,Order
18494,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18494,17222,CAREX,Carex L.,sedge,140,Genus
18494,18494,CAGR2,Carex gracillima Schwein.,graceful sedge,180,Species
17225,7168,Plantae,Plantae,Plants,10,Kingdom
17225,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17225,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17225,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17225,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17225,16860,Commelinidae,Commelinidae,,70,Subclass
17225,17114,Cyperales,Cyperales,,80,Order
17225,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17225,17222,CAREX,Carex L.,sedge,140,Genus
17225,17225,CAGR5,Carex grayi Carey,Gray's sedge,180,Species
18499,7168,Plantae,Plantae,Plants,10,Kingdom
18499,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18499,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18499,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18499,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18499,16860,Commelinidae,Commelinidae,,70,Subclass
18499,17114,Cyperales,Cyperales,,80,Order
18499,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18499,17222,CAREX,Carex L.,sedge,140,Genus
18499,18499,CAGR3,Carex granularis Muhl. ex Willd.,limestone meadow sedge,180,Species
17311,7168,Plantae,Plantae,Plants,10,Kingdom
17311,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17311,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17311,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17311,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17311,16860,Commelinidae,Commelinidae,,70,Subclass
17311,17114,Cyperales,Cyperales,,80,Order
17311,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17311,17222,CAREX,Carex L.,sedge,140,Genus
17311,17311,CAIN11,Carex interior L.H. Bailey,inland sedge,180,Species
17314,7168,Plantae,Plantae,Plants,10,Kingdom
17314,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17314,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17314,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17314,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17314,16860,Commelinidae,Commelinidae,,70,Subclass
17314,17114,Cyperales,Cyperales,,80,Order
17314,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17314,17222,CAREX,Carex L.,sedge,140,Genus
17314,17314,CAIN12,Carex intumescens Rudge,greater bladder sedge,180,Species
17383,7168,Plantae,Plantae,Plants,10,Kingdom
17383,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17383,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17383,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17383,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17383,16860,Commelinidae,Commelinidae,,70,Subclass
17383,17114,Cyperales,Cyperales,,80,Order
17383,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17383,17222,CAREX,Carex L.,sedge,140,Genus
17383,17383,CALE10,Carex leptalea Wahlenb.,bristlystalked sedge,180,Species
17300,7168,Plantae,Plantae,Plants,10,Kingdom
17300,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17300,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17300,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17300,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17300,16860,Commelinidae,Commelinidae,,70,Subclass
17300,17114,Cyperales,Cyperales,,80,Order
17300,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17300,17222,CAREX,Carex L.,sedge,140,Genus
17300,17300,CAHY3,Carex hyalinolepis Steud.,shoreline sedge,180,Species
17365,7168,Plantae,Plantae,Plants,10,Kingdom
17365,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17365,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17365,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17365,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17365,16860,Commelinidae,Commelinidae,,70,Subclass
17365,17114,Cyperales,Cyperales,,80,Order
17365,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17365,17222,CAREX,Carex L.,sedge,140,Genus
17365,17365,CALA16,Carex lacustris Willd.,hairy sedge,180,Species
17405,7168,Plantae,Plantae,Plants,10,Kingdom
17405,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17405,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17405,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17405,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17405,16860,Commelinidae,Commelinidae,,70,Subclass
17405,17114,Cyperales,Cyperales,,80,Order
17405,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17405,17222,CAREX,Carex L.,sedge,140,Genus
17405,17405,CALE8,Carex lenticularis Michx.,lakeshore sedge,180,Species
17428,7168,Plantae,Plantae,Plants,10,Kingdom
17428,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17428,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17428,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17428,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17428,16860,Commelinidae,Commelinidae,,70,Subclass
17428,17114,Cyperales,Cyperales,,80,Order
17428,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17428,17222,CAREX,Carex L.,sedge,140,Genus
17428,17428,CALI,Carex livida (Wahlenb.) Willd.,livid sedge,180,Species
17438,7168,Plantae,Plantae,Plants,10,Kingdom
17438,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17438,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17438,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17438,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17438,16860,Commelinidae,Commelinidae,,70,Subclass
17438,17114,Cyperales,Cyperales,,80,Order
17438,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17438,17222,CAREX,Carex L.,sedge,140,Genus
17438,17438,CALI7,Carex limosa L.,mud sedge,180,Species
17458,7168,Plantae,Plantae,Plants,10,Kingdom
17458,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17458,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17458,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17458,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17458,16860,Commelinidae,Commelinidae,,70,Subclass
17458,17114,Cyperales,Cyperales,,80,Order
17458,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17458,17222,CAREX,Carex L.,sedge,140,Genus
17458,17458,CALU5,Carex lurida Wahlenb.,shallow sedge,180,Species
17391,7168,Plantae,Plantae,Plants,10,Kingdom
17391,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17391,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17391,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17391,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17391,16860,Commelinidae,Commelinidae,,70,Subclass
17391,17114,Cyperales,Cyperales,,80,Order
17391,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17391,17222,CAREX,Carex L.,sedge,140,Genus
17391,17391,CALE11,Carex leptonervia (Fernald) Fernald,nerveless woodland sedge,180,Species
17554,7168,Plantae,Plantae,Plants,10,Kingdom
17554,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17554,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17554,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17554,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17554,16860,Commelinidae,Commelinidae,,70,Subclass
17554,17114,Cyperales,Cyperales,,80,Order
17554,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17554,17222,CAREX,Carex L.,sedge,140,Genus
17554,17554,CAMU9,Carex muskingumensis Schwein.,Muskingum sedge,180,Species
17539,7168,Plantae,Plantae,Plants,10,Kingdom
17539,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17539,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17539,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17539,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17539,16860,Commelinidae,Commelinidae,,70,Subclass
17539,17114,Cyperales,Cyperales,,80,Order
17539,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17539,17222,CAREX,Carex L.,sedge,140,Genus
17539,17539,CAMO11,Carex molesta Mack. ex Bright,troublesome sedge,180,Species
17455,7168,Plantae,Plantae,Plants,10,Kingdom
17455,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17455,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17455,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17455,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17455,16860,Commelinidae,Commelinidae,,70,Subclass
17455,17114,Cyperales,Cyperales,,80,Order
17455,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17455,17222,CAREX,Carex L.,sedge,140,Genus
17455,17455,CALU4,Carex lupulina Muhl. ex Willd.,hop sedge,180,Species
17576,7168,Plantae,Plantae,Plants,10,Kingdom
17576,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17576,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17576,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17576,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17576,16860,Commelinidae,Commelinidae,,70,Subclass
17576,17114,Cyperales,Cyperales,,80,Order
17576,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17576,17222,CAREX,Carex L.,sedge,140,Genus
17576,17576,CANO,Carex normalis Mack.,greater straw sedge,180,Species
17718,7168,Plantae,Plantae,Plants,10,Kingdom
17718,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17718,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17718,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17718,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17718,16860,Commelinidae,Commelinidae,,70,Subclass
17718,17114,Cyperales,Cyperales,,80,Order
17718,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17718,17222,CAREX,Carex L.,sedge,140,Genus
17718,17718,CAPR12,Carex prasina Wahlenb.,drooping sedge,180,Species
17721,7168,Plantae,Plantae,Plants,10,Kingdom
17721,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17721,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17721,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17721,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17721,16860,Commelinidae,Commelinidae,,70,Subclass
17721,17114,Cyperales,Cyperales,,80,Order
17721,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17721,17222,CAREX,Carex L.,sedge,140,Genus
17721,17721,CAPR5,Carex praegracilis W. Boott,clustered field sedge,180,Species
17727,7168,Plantae,Plantae,Plants,10,Kingdom
17727,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17727,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17727,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17727,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17727,16860,Commelinidae,Commelinidae,,70,Subclass
17727,17114,Cyperales,Cyperales,,80,Order
17727,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17727,17222,CAREX,Carex L.,sedge,140,Genus
17727,17727,CAPR9,Carex projecta Mack.,necklace sedge,180,Species
17826,7168,Plantae,Plantae,Plants,10,Kingdom
17826,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17826,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17826,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17826,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17826,16860,Commelinidae,Commelinidae,,70,Subclass
17826,17114,Cyperales,Cyperales,,80,Order
17826,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17826,17222,CAREX,Carex L.,sedge,140,Genus
17826,17826,CASC11,Carex scoparia Schkuhr ex Willd.,broom sedge,180,Species
17843,7168,Plantae,Plantae,Plants,10,Kingdom
17843,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17843,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17843,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17843,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17843,16860,Commelinidae,Commelinidae,,70,Subclass
17843,17114,Cyperales,Cyperales,,80,Order
17843,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17843,17222,CAREX,Carex L.,sedge,140,Genus
17843,17843,CASC13,Carex scabrata Schwein.,eastern rough sedge,180,Species
17773,7168,Plantae,Plantae,Plants,10,Kingdom
17773,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17773,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17773,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17773,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17773,16860,Commelinidae,Commelinidae,,70,Subclass
17773,17114,Cyperales,Cyperales,,80,Order
17773,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17773,17222,CAREX,Carex L.,sedge,140,Genus
17773,17773,CARO5,Carex rossii Boott,Ross' sedge,180,Species
17778,7168,Plantae,Plantae,Plants,10,Kingdom
17778,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17778,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17778,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17778,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17778,16860,Commelinidae,Commelinidae,,70,Subclass
17778,17114,Cyperales,Cyperales,,80,Order
17778,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17778,17222,CAREX,Carex L.,sedge,140,Genus
17778,17778,CARO6,Carex rostrata Stokes,beaked sedge,180,Species
17813,7168,Plantae,Plantae,Plants,10,Kingdom
17813,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17813,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17813,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17813,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17813,16860,Commelinidae,Commelinidae,,70,Subclass
17813,17114,Cyperales,Cyperales,,80,Order
17813,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17813,17222,CAREX,Carex L.,sedge,140,Genus
17813,17813,CASC10,Carex scirpoidea Michx.,northern singlespike sedge,180,Species
17885,7168,Plantae,Plantae,Plants,10,Kingdom
17885,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17885,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17885,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17885,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17885,16860,Commelinidae,Commelinidae,,70,Subclass
17885,17114,Cyperales,Cyperales,,80,Order
17885,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17885,17222,CAREX,Carex L.,sedge,140,Genus
17885,17885,CASQ2,Carex squarrosa L.,squarrose sedge,180,Species
17903,7168,Plantae,Plantae,Plants,10,Kingdom
17903,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17903,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17903,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17903,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17903,16860,Commelinidae,Commelinidae,,70,Subclass
17903,17114,Cyperales,Cyperales,,80,Order
17903,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17903,17222,CAREX,Carex L.,sedge,140,Genus
17903,17903,CAST5,Carex stipata Muhl. ex Willd.,awlfruit sedge,180,Species
17875,7168,Plantae,Plantae,Plants,10,Kingdom
17875,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17875,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17875,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17875,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17875,16860,Commelinidae,Commelinidae,,70,Subclass
17875,17114,Cyperales,Cyperales,,80,Order
17875,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17875,17222,CAREX,Carex L.,sedge,140,Genus
17875,17875,CASP3,Carex sparganioides Muhl. ex Willd.,bur-reed sedge,180,Species
17921,7168,Plantae,Plantae,Plants,10,Kingdom
17921,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17921,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17921,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17921,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17921,16860,Commelinidae,Commelinidae,,70,Subclass
17921,17114,Cyperales,Cyperales,,80,Order
17921,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17921,17222,CAREX,Carex L.,sedge,140,Genus
17921,17921,CAST8,Carex stricta Lam.,upright sedge,180,Species
17917,7168,Plantae,Plantae,Plants,10,Kingdom
17917,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17917,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17917,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17917,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17917,16860,Commelinidae,Commelinidae,,70,Subclass
17917,17114,Cyperales,Cyperales,,80,Order
17917,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17917,17222,CAREX,Carex L.,sedge,140,Genus
17917,17917,CAST6,Carex straminea Willd. ex Schkuhr,eastern straw sedge,180,Species
17988,7168,Plantae,Plantae,Plants,10,Kingdom
17988,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17988,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17988,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17988,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17988,16860,Commelinidae,Commelinidae,,70,Subclass
17988,17114,Cyperales,Cyperales,,80,Order
17988,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17988,17222,CAREX,Carex L.,sedge,140,Genus
17988,17988,CATR7,Carex tribuloides Wahlenb.,blunt broom sedge,180,Species
17991,7168,Plantae,Plantae,Plants,10,Kingdom
17991,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17991,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17991,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17991,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17991,16860,Commelinidae,Commelinidae,,70,Subclass
17991,17114,Cyperales,Cyperales,,80,Order
17991,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17991,17222,CAREX,Carex L.,sedge,140,Genus
17991,17991,CATR8,Carex trichocarpa Muhl. ex Willd.,hairyfruit sedge,180,Species
17957,7168,Plantae,Plantae,Plants,10,Kingdom
17957,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17957,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17957,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17957,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17957,16860,Commelinidae,Commelinidae,,70,Subclass
17957,17114,Cyperales,Cyperales,,80,Order
17957,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17957,17222,CAREX,Carex L.,sedge,140,Genus
17957,17957,CATE3,Carex tenera Dewey,quill sedge,180,Species
17997,7168,Plantae,Plantae,Plants,10,Kingdom
17997,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17997,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17997,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17997,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17997,16860,Commelinidae,Commelinidae,,70,Subclass
17997,17114,Cyperales,Cyperales,,80,Order
17997,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17997,17222,CAREX,Carex L.,sedge,140,Genus
17997,17997,CATY,Carex typhina Michx.,cattail sedge,180,Species
17983,7168,Plantae,Plantae,Plants,10,Kingdom
17983,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
17983,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
17983,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
17983,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
17983,16860,Commelinidae,Commelinidae,,70,Subclass
17983,17114,Cyperales,Cyperales,,80,Order
17983,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
17983,17222,CAREX,Carex L.,sedge,140,Genus
17983,17983,CATR10,Carex trisperma Dewey,threeseeded sedge,180,Species
18005,7168,Plantae,Plantae,Plants,10,Kingdom
18005,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
18005,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
18005,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
18005,15730,Liliopsida,Liliopsida,Monocotyledons,60,Class
18005,16860,Commelinidae,Commelinidae,,70,Subclass
18005,17114,Cyperales,Cyperales,,80,Order
18005,17115,CYPERA,Cyperaceae Juss.,Sedge family,100,Family
18005,17222,CAREX,Carex L.,sedge,140,Genus
18005,18005,CAUT,Carex utriculata Boott,Northwest Territory sedge,180,Species
70066,7168,Plantae,Plantae,Plants,10,Kingdom
70066,12206,Tracheobionta,Tracheobionta,Vascular plants,20,Subkingdom
70066,14987,Spermatophyta,Spermatophyta,Seed plants,30,Superdivision
70066,15729,Magnoliophyta,Magnoliophyta,Flowering plants,40,Division
70066,31159,Magnoliopsida,Magnoliopsida,Dicotyledons,60,Class
70066,69858,Hamamelididae,Hamamelididae,,70,Subclass
70066,69896,Fagales,Fagales,,80,Order
